v_id,lng,lat,type,voltage,frequency,wkt_srid_4326
6615,-112.1817904,33.37674596,substation,,,SRID=4326;POINT(-112.181790407596 33.3767459644886)
666,-111.9866233,41.19113742,station,,,SRID=4326;POINT(-111.986623331006 41.1911374162059)
29150,-121.8304148,38.12449031,merge,,,SRID=4326;POINT(-121.830414753868 38.1244903132357)
25907,-104.8014229,40.02562766,joint,230000;115000;115000;230000,60,SRID=4326;POINT(-104.801422885281 40.025627657382)
3562,-80.50310461,27.03917202,substation,,,SRID=4326;POINT(-80.503104610766 27.0391720186068)
17048,-96.39827046,32.66757803,substation,,,SRID=4326;POINT(-96.3982704602593 32.6675780262159)
15798,-84.90468983,42.6549577,substation,,,SRID=4326;POINT(-84.9046898301443 42.654957703799)
9614,-119.6393667,36.61066309,substation,,,SRID=4326;POINT(-119.639366676907 36.6106630918309)
13985,-91.23557505,43.91098079,substation,,,SRID=4326;POINT(-91.2355750463422 43.9109807914743)
2450,-87.09885189,41.63482852,station,,,SRID=4326;POINT(-87.0988518878906 41.6348285225895)
28290,-111.8062423,33.25945715,merge,,,SRID=4326;POINT(-111.806242346955 33.2594571494959)
29494,-79.75614004,43.64624196,merge,,,SRID=4326;POINT(-79.7561400422275 43.6462419601051)
7270,-122.1316714,47.3780427,substation,,,SRID=4326;POINT(-122.131671396826 47.3780426959723)
1944,-76.1575604,36.77945844,station,,,SRID=4326;POINT(-76.1575604017789 36.7794584390231)
13406,-102.0687583,49.43405994,sub_station,,,SRID=4326;POINT(-102.068758346194 49.434059942474)
14574,-82.38246373,34.7336962,substation,,,SRID=4326;POINT(-82.3824637262921 34.7336962023805)
20446,-74.1952836,45.67421792,joint,735000,60,SRID=4326;POINT(-74.1952836034628 45.6742179177961)
1274,-77.45634853,39.02605709,substation,,,SRID=4326;POINT(-77.4563485276058 39.0260570866281)
121,-121.6951899,37.69342426,sub_station,,,SRID=4326;POINT(-121.695189862799 37.6934242591727)
8041,-82.80190207,32.9985038,sub_station,,,SRID=4326;POINT(-82.8019020652975 32.9985038017526)
1231,-119.9986379,45.76370578,sub_station,,,SRID=4326;POINT(-119.998637901303 45.7637057787373)
15741,-82.4641768,40.4276487,substation,,,SRID=4326;POINT(-82.4641767973645 40.4276486981358)
3593,-85.07844541,38.86865248,station,,,SRID=4326;POINT(-85.0784454105265 38.868652478346)
24920,-84.01024828,43.48755742,joint,,,SRID=4326;POINT(-84.0102482804843 43.487557416829)
24668,-82.93111291,43.81501336,joint,,,SRID=4326;POINT(-82.9311129094549 43.8150133590744)
29827,-71.11087179,46.77469297,joint,230000,,SRID=4326;POINT(-71.1108717911333 46.7746929713077)
5758,-117.51347,49.05935227,substation,,,SRID=4326;POINT(-117.513470002567 49.059352274908)
22086,-95.23119774,29.767283,joint,345000;138000,60,SRID=4326;POINT(-95.2311977395477 29.7672829989644)
3668,-104.6873167,38.5577315,station,,,SRID=4326;POINT(-104.687316698119 38.5577314963408)
23990,-90.1888485,29.21762047,joint,230000,60,SRID=4326;POINT(-90.188848497739 29.2176204720035)
19653,-83.27457549,34.51577572,joint,,,SRID=4326;POINT(-83.2745754938374 34.515775721008)
5764,-78.71450958,43.15911314,sub_station,,,SRID=4326;POINT(-78.7145095795941 43.1591131448637)
22461,-84.40715353,37.76469642,joint,345000;69000;345000,,SRID=4326;POINT(-84.4071535275812 37.7646964225612)
991,-87.85551124,42.46682889,sub_station,,,SRID=4326;POINT(-87.8555112385201 42.4668288880006)
2692,-81.5598481,39.27949854,sub_station,,,SRID=4326;POINT(-81.5598480997909 39.2794985380919)
23698,-102.7842835,33.10944761,joint,230000,60,SRID=4326;POINT(-102.78428349307 33.1094476096675)
21519,-101.2203622,20.50924185,joint,400000,60,SRID=4326;POINT(-101.220362217834 20.509241848639)
22852,-73.60106439,45.61146517,joint,315000,,SRID=4326;POINT(-73.6010643923559 45.6114651679899)
3400,-100.6925734,28.48385229,substation,,,SRID=4326;POINT(-100.692573366675 28.4838522927923)
28740,-86.57548629,32.38162172,merge,,,SRID=4326;POINT(-86.5754862917357 32.3816217248281)
22941,-117.0932417,46.37251807,joint,230000;115000;230000;115000,60,SRID=4326;POINT(-117.093241687624 46.3725180663722)
20109,-76.41900227,36.87003449,joint,230000,,SRID=4326;POINT(-76.4190022733559 36.8700344859085)
5137,-100.2427002,32.49188582,station,,,SRID=4326;POINT(-100.24270015434 32.4918858195225)
6241,-79.03804023,43.12031266,sub_station,,,SRID=4326;POINT(-79.0380402302783 43.1203126584058)
19109,-121.0324678,38.21396357,joint,230000,60,SRID=4326;POINT(-121.032467845371 38.2139635742462)
18800,-93.31100094,36.83555798,joint,,,SRID=4326;POINT(-93.3110009395376 36.8355579838278)
19490,-95.22964078,29.72661435,joint,345000;138000;69000,60,SRID=4326;POINT(-95.2296407794973 29.726614354829)
8911,-84.83010871,43.2108298,station,,,SRID=4326;POINT(-84.8301087149002 43.2108297963293)
2479,-87.02352168,41.22038326,station,,,SRID=4326;POINT(-87.0235216768472 41.2203832572214)
23185,-96.52489015,32.66697732,joint,345000,60,SRID=4326;POINT(-96.5248901466343 32.6669773220594)
22383,-120.9113913,37.85648956,joint,,,SRID=4326;POINT(-120.91139129441 37.8564895582034)
27691,-82.03988677,33.5623707,joint,,,SRID=4326;POINT(-82.0398867702316 33.5623707043189)
18294,-80.55050887,34.34964196,joint,,,SRID=4326;POINT(-80.550508865082 34.3496419574566)
515,-84.48778665,39.05962859,station,,,SRID=4326;POINT(-84.4877866462809 39.0596285910678)
5035,-77.19353038,38.74733826,substation,,,SRID=4326;POINT(-77.1935303835776 38.7473382586065)
16183,-103.6128319,40.25585987,station,,,SRID=4326;POINT(-103.612831932507 40.2558598744116)
25185,-100.4557891,47.92771668,joint,,,SRID=4326;POINT(-100.455789101361 47.9277166830273)
21574,-106.8027736,28.43813836,joint,230000,,SRID=4326;POINT(-106.80277357789 28.4381383640229)
10263,-84.40988092,42.2496275,station,,,SRID=4326;POINT(-84.4098809183524 42.2496274991354)
8381,-96.33793817,33.19071184,station,,,SRID=4326;POINT(-96.3379381683389 33.1907118355658)
12198,-85.35715454,33.11356549,sub_station,,,SRID=4326;POINT(-85.3571545381816 33.1135654894806)
18719,-105.8451644,39.77216242,joint,,,SRID=4326;POINT(-105.845164364621 39.7721624152864)
27563,-71.06725717,42.39283769,joint,345000,60,SRID=4326;POINT(-71.0672571678528 42.3928376938805)
556,-122.45415,37.65089521,sub_station,,,SRID=4326;POINT(-122.454149992057 37.650895212333)
2795,-121.0205076,44.48187544,station,,,SRID=4326;POINT(-121.020507582015 44.4818754407051)
2760,-119.696208,35.38275366,sub_station,,,SRID=4326;POINT(-119.696208013401 35.3827536588887)
1370,-77.37218787,38.87444042,station,,,SRID=4326;POINT(-77.3721878668422 38.8744404221714)
21438,-73.36572852,45.97665296,joint,,,SRID=4326;POINT(-73.3657285152933 45.9766529614787)
21890,-90.28492017,32.25452906,joint,115000;230000;115000;230000,,SRID=4326;POINT(-90.2849201732721 32.2545290566503)
8418,-100.6660413,32.46996751,sub_station,,,SRID=4326;POINT(-100.666041305342 32.4699675065327)
30059,-92.18275238,47.51586406,joint,,,SRID=4326;POINT(-92.182752375683 47.5158640608589)
3726,-104.6796339,39.94417155,substation,230000,,SRID=4326;POINT(-104.679633933031 39.9441715465602)
3298,-72.00478098,45.84164852,substation,,,SRID=4326;POINT(-72.0047809797096 45.8416485239335)
12063,-84.14449321,42.98189853,station,,,SRID=4326;POINT(-84.1444932059956 42.9818985343691)
29518,-101.1978708,47.07143832,merge,,,SRID=4326;POINT(-101.197870804616 47.0714383202187)
7370,-93.86462562,32.40478166,substation,345000;138000,60,SRID=4326;POINT(-93.8646256247913 32.404781664308)
4427,-117.192386,32.76606899,substation,230000;69000,,SRID=4326;POINT(-117.192386013342 32.7660689940117)
28663,-79.74728443,34.84297668,merge,,,SRID=4326;POINT(-79.7472844305894 34.8429766832312)
20910,-80.21899504,26.681141,joint,230000;138000;230000,60,SRID=4326;POINT(-80.2189950417882 26.6811409995977)
5328,-73.99748727,42.82884481,substation,230000;115000,,SRID=4326;POINT(-73.9974872673937 42.8288448073595)
19394,-122.2110049,48.44137346,joint,230000;115000,,SRID=4326;POINT(-122.211004946692 48.4413734613874)
23123,-97.54836447,32.64589501,joint,345000,60,SRID=4326;POINT(-97.5483644653552 32.645895008228)
5578,-122.8001877,49.06071693,station,,,SRID=4326;POINT(-122.800187653608 49.060716930753)
7817,-76.26842927,39.75931436,plant,,,SRID=4326;POINT(-76.2684292748936 39.7593143599688)
944,-78.76787134,42.91828894,sub_station,,,SRID=4326;POINT(-78.7678713363025 42.9182889351762)
14059,-88.42599877,44.61053209,substation,,,SRID=4326;POINT(-88.4259987719745 44.6105320938907)
24777,-83.73667831,42.25379051,joint,,,SRID=4326;POINT(-83.736678308299 42.253790510423)
9550,-110.9284316,31.97164638,substation,,,SRID=4326;POINT(-110.928431558471 31.9716463757498)
18764,-82.52180067,42.85117691,joint,,,SRID=4326;POINT(-82.521800670643 42.8511769137488)
29483,-121.9822193,36.99233676,merge,,,SRID=4326;POINT(-121.982219251515 36.9923367588171)
3986,-94.00832149,44.19858615,station,,,SRID=4326;POINT(-94.0083214905333 44.1985861540227)
28152,-77.40141037,39.43961643,merge,,,SRID=4326;POINT(-77.4014103694006 39.4396164261042)
11801,-83.84342494,43.63993993,substation,,,SRID=4326;POINT(-83.8434249419378 43.6399399262792)
25727,-110.054791,50.65977928,joint,240000,,SRID=4326;POINT(-110.054790968737 50.6597792751187)
18786,-93.00488357,47.38910956,joint,,,SRID=4326;POINT(-93.0048835673042 47.38910955906)
20684,-69.79426554,47.51944672,joint,,,SRID=4326;POINT(-69.7942655381735 47.5194467150594)
3216,-98.55390247,19.57612821,sub_station,,,SRID=4326;POINT(-98.5539024700817 19.5761282091856)
15750,-104.4705764,38.32196373,substation,,,SRID=4326;POINT(-104.470576369019 38.3219637283822)
13463,-88.26666087,45.9448433,substation,,,SRID=4326;POINT(-88.2666608655606 45.9448433039186)
15879,-81.44362821,39.38613268,substation,,,SRID=4326;POINT(-81.4436282138143 39.3861326812033)
22807,-117.1692962,32.89573581,joint,,,SRID=4326;POINT(-117.169296203681 32.8957358148163)
7993,-81.95006274,33.34622143,sub_station,,,SRID=4326;POINT(-81.9500627372395 33.3462214272733)
601,-117.559055,35.01492342,plant,,,SRID=4326;POINT(-117.559054977739 35.0149234167607)
16725,-97.71930087,20.98289855,substation,,,SRID=4326;POINT(-97.7193008675595 20.9828985526199)
5002,-71.48180492,42.5636839,substation,115000,60,SRID=4326;POINT(-71.4818049219644 42.5636839019076)
8126,-91.55137555,39.83651687,substation,,,SRID=4326;POINT(-91.5513755483358 39.8365168749308)
18425,-114.8106578,36.01877347,joint,230000,60,SRID=4326;POINT(-114.810657764635 36.0187734690152)
7128,-84.82127041,32.61385944,sub_station,,,SRID=4326;POINT(-84.8212704056902 32.6138594424943)
16158,-83.33876596,31.62497999,substation,,,SRID=4326;POINT(-83.3387659612393 31.6249799887605)
9009,-79.72771096,44.42861129,substation,,,SRID=4326;POINT(-79.7277109643914 44.4286112856829)
10155,-85.42472682,32.78625126,station,,,SRID=4326;POINT(-85.4247268175733 32.7862512642714)
14443,-67.49159507,48.8364513,substation,,,SRID=4326;POINT(-67.4915950738197 48.8364513046673)
22761,-81.81974518,30.34391419,joint,230000,,SRID=4326;POINT(-81.8197451775476 30.343914191695)
3131,-98.43068127,18.87982039,sub_station,,,SRID=4326;POINT(-98.430681272945 18.8798203948225)
23448,-81.4731039,41.2956354,joint,345000,60,SRID=4326;POINT(-81.4731039045323 41.2956353972533)
5122,-97.48466915,35.27691373,sub_station,,,SRID=4326;POINT(-97.4846691481236 35.276913727121)
10233,-90.69346419,29.62387608,substation,230000,,SRID=4326;POINT(-90.6934641864422 29.6238760791392)
18202,-122.2629703,40.40110128,joint,230000,60,SRID=4326;POINT(-122.262970329922 40.4011012767081)
12094,-84.03635072,42.2996621,substation,,,SRID=4326;POINT(-84.0363507175265 42.2996620987407)
18441,-98.16559294,35.04693997,joint,,,SRID=4326;POINT(-98.1655929444864 35.0469399733275)
8840,-97.03395985,32.75749632,substation,,,SRID=4326;POINT(-97.0339598536173 32.7574963238208)
20239,-76.32378004,45.40024286,joint,,,SRID=4326;POINT(-76.3237800447555 45.4002428576193)
12966,-103.1484164,44.08251121,station,,,SRID=4326;POINT(-103.148416390028 44.0825112136493)
29741,-74.34362101,40.5357322,joint,138000;230000,,SRID=4326;POINT(-74.3436210054529 40.5357322020078)
16262,-80.15118386,25.92728754,substation,230000;138000;14000,60,SRID=4326;POINT(-80.1511838632089 25.9272875436404)
28977,-102.5580231,33.45876398,merge,,,SRID=4326;POINT(-102.558023066769 33.458763975115)
1169,-122.4040743,45.58213939,sub_station,,,SRID=4326;POINT(-122.404074258005 45.5821393859305)
7236,-87.03235041,33.31335189,sub_station,,,SRID=4326;POINT(-87.0323504083565 33.3133518941445)
12017,-83.37920668,43.26264386,station,,,SRID=4326;POINT(-83.3792066803683 43.2626438590247)
22662,-65.80550753,47.51714952,joint,,,SRID=4326;POINT(-65.805507533301 47.517149515703)
25911,-104.3997499,40.02165249,joint,230000;115000,60,SRID=4326;POINT(-104.399749919645 40.0216524941356)
8889,-101.8630325,35.9667393,station,,,SRID=4326;POINT(-101.863032521699 35.9667393002984)
15528,-115.5295797,32.62913843,substation,,,SRID=4326;POINT(-115.529579665788 32.6291384282964)
4384,-82.39431045,42.93143304,station,,,SRID=4326;POINT(-82.394310448815 42.9314330396937)
3844,-93.5750177,38.75818836,substation,,,SRID=4326;POINT(-93.5750176959586 38.7581883569559)
19210,-117.6676827,34.15781232,joint,287000,60,SRID=4326;POINT(-117.66768269112 34.1578123178345)
26397,-95.23221724,29.80540707,joint,138000,60,SRID=4326;POINT(-95.2322172375637 29.8054070683663)
9752,-101.7592446,35.25043978,station,,,SRID=4326;POINT(-101.759244630141 35.2504397829673)
20340,-86.13932458,41.76393338,joint,345000,60,SRID=4326;POINT(-86.1393245842929 41.7639333799472)
16014,-79.75563952,43.23630754,substation,,,SRID=4326;POINT(-79.7556395189644 43.2363075390002)
28558,-81.30898751,39.34513364,merge,,,SRID=4326;POINT(-81.3089875076312 39.3451336440092)
7076,-117.1528056,40.87858484,substation,,,SRID=4326;POINT(-117.152805628794 40.878584843492)
1808,-75.73350603,45.33826475,substation,,,SRID=4326;POINT(-75.7335060326677 45.3382647459332)
9573,-85.57961745,31.29392313,substation,230000;115000,60,SRID=4326;POINT(-85.579617449148 31.2939231332131)
24557,-92.19644464,46.75221159,joint,,,SRID=4326;POINT(-92.1964446375293 46.7522115928231)
30568,-96.3717043,33.62533674,joint,345000,60,SRID=4326;POINT(-96.3717042999798 33.6253367354242)
1347,-117.8346069,33.81527739,substation,220000;66000;12000,60,SRID=4326;POINT(-117.834606910276 33.8152773900613)
22226,-120.7976408,38.75728736,joint,230000,,SRID=4326;POINT(-120.797640774086 38.7572873556939)
17909,-65.54753312,46.9964753,sub_station,,,SRID=4326;POINT(-65.5475331229318 46.9964752959869)
1406,-78.44738363,41.8549789,sub_station,,,SRID=4326;POINT(-78.4473836306185 41.8549788994884)
11064,-71.39743711,46.13417327,substation,,,SRID=4326;POINT(-71.3974371103558 46.1341732696557)
26992,-81.50228514,39.30118511,joint,,60,SRID=4326;POINT(-81.5022851375477 39.3011851125615)
28822,-107.1116696,41.79121706,merge,,,SRID=4326;POINT(-107.111669640776 41.7912170622209)
8102,-117.8556945,39.96628617,station,,,SRID=4326;POINT(-117.855694541033 39.9662861707016)
7537,-81.66327933,29.71525276,sub_station,,,SRID=4326;POINT(-81.6632793342549 29.7152527550731)
24906,-96.56475486,34.6245227,joint,,,SRID=4326;POINT(-96.5647548636607 34.6245227040432)
4530,-81.25315121,32.0067859,substation,,,SRID=4326;POINT(-81.2531512136298 32.0067858979101)
7148,-84.99810431,33.35185641,sub_station,,,SRID=4326;POINT(-84.9981043107296 33.3518564103237)
8252,-98.60945243,33.13841849,sub_station,,,SRID=4326;POINT(-98.6094524346226 33.138418493122)
15682,-97.32232331,32.41468343,substation,,,SRID=4326;POINT(-97.3223233133004 32.4146834279877)
10762,-104.8134407,38.91904479,station,,,SRID=4326;POINT(-104.813440650859 38.9190447912061)
5963,-121.4000247,38.53168679,station,,,SRID=4326;POINT(-121.400024679616 38.5316867894898)
4558,-78.73599095,42.88072208,sub_station,,,SRID=4326;POINT(-78.7359909500522 42.8807220766512)
2925,-74.04218939,40.77889649,station,,,SRID=4326;POINT(-74.0421893889766 40.7788964921226)
17181,-86.04874818,39.72816043,substation,,,SRID=4326;POINT(-86.0487481756379 39.7281604327454)
12102,-71.46314336,46.75189196,substation,,,SRID=4326;POINT(-71.4631433607508 46.7518919638018)
13040,-93.39074363,36.67978452,substation,,,SRID=4326;POINT(-93.3907436335686 36.6797845159773)
9470,-78.92180748,40.15647209,substation,,,SRID=4326;POINT(-78.9218074845288 40.1564720879365)
5272,-72.66044571,43.42901839,substation,,,SRID=4326;POINT(-72.6604457073044 43.4290183915322)
6715,-101.7605907,48.32650059,sub_station,,,SRID=4326;POINT(-101.760590659156 48.3265005932522)
27113,-104.7548116,39.5898807,joint,,,SRID=4326;POINT(-104.754811640808 39.5898807035092)
20502,-94.5546597,39.25340299,joint,,,SRID=4326;POINT(-94.5546597005815 39.2534029873054)
30075,-88.09076075,30.75624066,joint,230000;115000;115000,60,SRID=4326;POINT(-88.0907607482066 30.7562406644033)
30996,-85.92174904,38.31032225,joint,345000,60,SRID=4326;POINT(-85.9217490366083 38.3103222469229)
28625,-82.42233218,34.86470051,merge,,,SRID=4326;POINT(-82.4223321844129 34.8647005114219)
31114,-88.29465596,41.39931066,joint,,,SRID=4326;POINT(-88.2946559579126 41.3993106567233)
10385,-93.56923898,32.03505098,station,,,SRID=4326;POINT(-93.5692389843929 32.0350509800976)
22543,-79.07135082,36.47879336,joint,230000,60,SRID=4326;POINT(-79.0713508234253 36.4787933570071)
7197,-104.2408698,32.81437605,sub_station,,,SRID=4326;POINT(-104.240869838845 32.8143760505451)
10755,-104.9567877,40.02720584,substation,230000;115000,,SRID=4326;POINT(-104.956787685246 40.0272058363047)
28928,-102.4552175,33.44629632,merge,,,SRID=4326;POINT(-102.455217472582 33.4462963181052)
15747,-96.92054007,19.51087653,substation,,,SRID=4326;POINT(-96.9205400730213 19.5108765320918)
5769,-78.89258971,42.96500628,sub_station,,,SRID=4326;POINT(-78.8925897143503 42.9650062755016)
6407,-77.07944183,36.25625649,station,,,SRID=4326;POINT(-77.0794418322332 36.2562564858871)
11538,-83.6293744,43.02677451,substation,,,SRID=4326;POINT(-83.6293744007775 43.0267745116894)
19234,-121.4719487,38.59804558,joint,115000;230000;230000;115000,,SRID=4326;POINT(-121.471948745359 38.5980455752409)
13467,-75.28906721,40.75137651,station,,,SRID=4326;POINT(-75.2890672109137 40.7513765115698)
4910,-67.99364556,45.48359129,sub_station,,,SRID=4326;POINT(-67.9936455590956 45.4835912861855)
8414,-100.6480428,32.39872668,sub_station,,,SRID=4326;POINT(-100.648042765544 32.398726683884)
12480,-96.55052059,43.54412975,station,,,SRID=4326;POINT(-96.5505205941764 43.5441297516332)
30873,-104.8773052,40.24163282,joint,230000,,SRID=4326;POINT(-104.877305186421 40.2416328190624)
19948,-75.74319331,39.62177542,joint,230000,,SRID=4326;POINT(-75.7431933070743 39.6217754189643)
20097,-77.5432346,37.52451412,joint,230000,,SRID=4326;POINT(-77.5432345987841 37.524514117898)
11593,-83.03836385,42.45036753,substation,,,SRID=4326;POINT(-83.0383638489359 42.4503675325531)
797,-117.977713,33.6461657,substation,220000,60,SRID=4326;POINT(-117.977712957624 33.6461656987285)
9359,-84.86459868,34.12957692,sub_station,,,SRID=4326;POINT(-84.8645986785512 34.1295769195225)
26244,-67.58026368,48.802346,joint,,,SRID=4326;POINT(-67.5802636752141 48.8023459988566)
3536,-81.9249473,31.60310628,sub_station,,,SRID=4326;POINT(-81.9249472986736 31.6031062801053)
21330,-98.30317173,19.17770082,joint,,,SRID=4326;POINT(-98.3031717268799 19.1777008212694)
25958,-113.4670861,53.43189077,joint,240000,60,SRID=4326;POINT(-113.467086131903 53.4318907658588)
27537,-98.59692298,19.76589745,joint,230000,60,SRID=4326;POINT(-98.5969229807437 19.7658974512189)
9362,-86.85323781,40.43100466,sub_station,,,SRID=4326;POINT(-86.8532378079993 40.4310046646576)
1048,-82.82067431,34.35521765,station,,,SRID=4326;POINT(-82.8206743101622 34.3552176547349)
21856,-97.79287825,35.47123029,joint,345000,60,SRID=4326;POINT(-97.7928782500126 35.4712302856932)
29845,-96.52607145,32.98882293,joint,345000;138000,60,SRID=4326;POINT(-96.5260714527936 32.9888229288933)
977,-112.0183071,41.17591861,station,,,SRID=4326;POINT(-112.018307096969 41.1759186105949)
14458,-104.6838073,40.40673991,substation,,,SRID=4326;POINT(-104.683807307809 40.4067399060539)
4782,-105.7081051,39.65361251,substation,230000,,SRID=4326;POINT(-105.708105137143 39.6536125128289)
6808,-82.77997869,29.95326116,substation,230000;115000;69000,60,SRID=4326;POINT(-82.7799786876119 29.9532611562754)
6627,-94.77494672,41.17870676,substation,,,SRID=4326;POINT(-94.774946724014 41.1787067583626)
16177,-105.8083457,26.86326921,substation,,,SRID=4326;POINT(-105.808345740797 26.8632692097943)
5970,-77.95804505,43.21039077,sub_station,,,SRID=4326;POINT(-77.9580450535911 43.2103907654007)
6701,-78.91755748,35.67292659,substation,,,SRID=4326;POINT(-78.9175574845511 35.6729265867852)
16632,-82.57967695,29.69009648,substation,230000,60,SRID=4326;POINT(-82.5796769506487 29.6900964799328)
16081,-88.07339582,42.210957,substation,,,SRID=4326;POINT(-88.0733958152911 42.2109569972014)
3901,-85.85655708,38.22791267,station,,,SRID=4326;POINT(-85.8565570840206 38.2279126709061)
23211,-123.5436263,48.45115238,joint,,,SRID=4326;POINT(-123.543626295774 48.4511523839579)
31336,-78.28850065,37.71040766,joint,115000;230000;230000;230000;230000;230000;230000;115000;230000;230000;115000,60,SRID=4326;POINT(-78.2885006530283 37.7104076570523)
23560,-86.27359999,40.45105648,joint,230000,60,SRID=4326;POINT(-86.2735999918921 40.4510564812269)
20197,-85.23105839,35.10232939,joint,,,SRID=4326;POINT(-85.2310583922766 35.1023293949862)
94,-88.17330546,43.00862864,sub_station,,,SRID=4326;POINT(-88.1733054558663 43.0086286445512)
22052,-66.87668671,48.00586039,joint,,,SRID=4326;POINT(-66.876686705522 48.0058603879031)
19740,-101.1680862,47.37861661,joint,230000;0;230000;0;230000,60;0;60;0;60,SRID=4326;POINT(-101.168086197179 47.3786166061157)
742,-84.45350239,39.1952623,sub_station,,,SRID=4326;POINT(-84.4535023860244 39.1952623013655)
2771,-83.64268571,42.26436789,station,,,SRID=4326;POINT(-83.6426857136939 42.2643678944614)
8146,-116.3851606,41.00366007,substation,,,SRID=4326;POINT(-116.385160571114 41.0036600723716)
22327,-77.32832767,43.1702745,joint,,,SRID=4326;POINT(-77.3283276689237 43.1702745039023)
7516,-81.55448917,30.43435249,substation,230000,60,SRID=4326;POINT(-81.554489165195 30.4343524932439)
16732,-80.4770223,25.68282301,substation,230000,60,SRID=4326;POINT(-80.4770223030644 25.6828230149734)
4681,-95.44789209,29.75058276,substation,138000;35000,60,SRID=4326;POINT(-95.4478920863917 29.7505827566222)
1159,-76.95716217,39.00549721,sub_station,,,SRID=4326;POINT(-76.957162169835 39.0054972133864)
5238,-90.21383343,32.35845997,substation,115000,,SRID=4326;POINT(-90.2138334313979 32.3584599715291)
973,-121.1419208,48.71550333,station,,,SRID=4326;POINT(-121.141920839427 48.7155033255751)
8013,-108.4111655,43.01828349,sub_station,,,SRID=4326;POINT(-108.41116549481 43.0182834921161)
384,-83.01137871,40.18158178,substation,765000;138000,,SRID=4326;POINT(-83.0113787114307 40.181581778223)
5834,-75.5810904,41.48980123,sub_station,,,SRID=4326;POINT(-75.5810903995247 41.4898012336282)
12464,-86.69657648,31.64044764,sub_station,,,SRID=4326;POINT(-86.6965764759286 31.6404476377059)
21119,-66.85064481,47.99174352,joint,,,SRID=4326;POINT(-66.85064481493 47.9917435157744)
19601,-72.55768565,41.51138289,joint,345000,,SRID=4326;POINT(-72.5576856527272 41.5113828872314)
28988,-94.36093193,46.36868228,merge,,,SRID=4326;POINT(-94.3609319257967 46.3686822825043)
19315,-79.63323922,43.61354598,joint,230000,,SRID=4326;POINT(-79.6332392182991 43.6135459790387)
9715,-103.3138576,32.73927474,station,,,SRID=4326;POINT(-103.313857623777 32.739274740418)
14015,-82.34221826,34.81610381,substation,,,SRID=4326;POINT(-82.3422182632 34.816103806711)
1690,-63.68439102,44.74619866,sub_station,,,SRID=4326;POINT(-63.6843910207222 44.7461986570455)
2113,-77.28109387,37.33634916,sub_station,,,SRID=4326;POINT(-77.2810938734494 37.3363491633803)
21906,-72.56725307,41.79693949,joint,345000;115000,,SRID=4326;POINT(-72.5672530698292 41.7969394858963)
28297,-82.70323969,34.46827423,merge,,,SRID=4326;POINT(-82.7032396885971 34.4682742258255)
23563,-85.07414337,38.72005588,joint,345000,60,SRID=4326;POINT(-85.0741433733925 38.7200558780643)
10808,-103.8316926,28.0479853,station,,,SRID=4326;POINT(-103.831692559612 28.0479853036215)
4301,-69.41300278,48.34917965,substation,,,SRID=4326;POINT(-69.4130027818406 48.3491796456036)
10284,-91.12167383,33.34902613,station,,,SRID=4326;POINT(-91.1216738322972 33.3490261288201)
1995,-77.35912425,37.19999891,sub_station,,,SRID=4326;POINT(-77.3591242531848 37.1999989128702)
20801,-72.51259418,46.38336499,joint,,,SRID=4326;POINT(-72.5125941780516 46.3833649879421)
10957,-89.11826104,31.70731838,sub_station,,,SRID=4326;POINT(-89.1182610388769 31.7073183847264)
29099,-81.62606163,41.47913365,merge,,,SRID=4326;POINT(-81.6260616250139 41.4791336519967)
7847,-121.7399618,51.02481849,station,,,SRID=4326;POINT(-121.739961775998 51.0248184852504)
2565,-80.80637652,40.02229964,station,,,SRID=4326;POINT(-80.8063765246341 40.0222996440462)
23444,-91.5120043,45.89193727,joint,345000;69000;69000;345000,60,SRID=4326;POINT(-91.5120042986717 45.8919372667841)
4818,-95.49680271,29.62866768,substation,138000,60,SRID=4326;POINT(-95.4968027134894 29.6286676845631)
5815,-75.86948564,41.60694838,sub_station,,,SRID=4326;POINT(-75.8694856406851 41.6069483773774)
17249,-119.5699447,39.46445056,substation,,,SRID=4326;POINT(-119.569944678037 39.4644505574502)
1577,-76.09645003,39.68152196,substation,,,SRID=4326;POINT(-76.0964500317855 39.6815219562781)
21437,-94.52464007,17.98118902,joint,,,SRID=4326;POINT(-94.5246400699114 17.9811890195628)
6792,-116.3727395,43.6475939,station,,,SRID=4326;POINT(-116.37273945152 43.6475939008144)
10084,-122.5370614,40.59826094,station,,,SRID=4326;POINT(-122.537061362209 40.5982609380048)
3335,-71.34232693,46.07524357,substation,,,SRID=4326;POINT(-71.3423269303744 46.0752435742396)
15858,-86.50487193,30.47789669,substation,,,SRID=4326;POINT(-86.504871926621 30.4778966871709)
6503,-109.4905758,41.53385443,substation,,,SRID=4326;POINT(-109.490575799006 41.5338544338019)
29715,-98.29835387,19.03948374,joint,,,SRID=4326;POINT(-98.2983538673123 19.0394837423612)
31066,-105.9728918,40.0930633,joint,,,SRID=4326;POINT(-105.972891839864 40.0930632963177)
20082,-82.10273542,41.42432052,joint,345000,60,SRID=4326;POINT(-82.1027354227914 41.4243205217857)
27737,-92.47796605,39.2848344,joint,,,SRID=4326;POINT(-92.477966047452 39.2848343974078)
9453,-77.42781129,34.75745575,substation,,,SRID=4326;POINT(-77.4278112855367 34.7574557491058)
12074,-84.01120818,43.44864929,station,,,SRID=4326;POINT(-84.0112081752811 43.4486492866682)
